Müsteri ID;Ya?;Cinsiyet;Medeni Durum;Istihdam Durumu;Meslek;Gelir;Mevcut Borclar;Kredi Skoru;Odeme Gecmisi;Kredi Turleri;Basvuru Miktari;Onay Durumu;Aylik Harcamalar;Is Yerinde Kalma Süresi;Yasad??? Bolge;Ev Sahipligi;Sigorta Durumu;Aile Uyeleri ve Bagimlilar;Finansal Danismanlik Hizmeti Kullanimi;Kredi Talep Tipi
MUST-990934;44;kadin;bekar;Yar? Zamanli;Elektrik Muhendisi;60.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;5-10 Y?l;Izmir;kira;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-260599;41;kadin;evli;Tam Zamanli;Kendi isini Yapan (Girisimci);80.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;5-10 Y?l;Adana;ev sahibi;Sigortali;2;Kullaniyor;?lk Basvuru
MUST-140667;38;kadin;evli;Tam Zamanli;ic Mimar;50.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);1-30 Gun Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;10 Y?l ve Üzeri;Samsun;kira;Sigortali;5;Kullaniyor;Yeniden Yapilandirma
MUST-724881;40;erkek;evli;Tam Zamanli;Hekim (Doktor);60.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;3-5 Y?l;Istanbul;kira;Sigortasiz;4;Kullaniyor;Ek Kredi Talebi
MUST-544761;41;kadin;evli;Yar? Zamanli;Sosyal Medya Yöneticisi;70.000 TL;?20.000 - ?100.000;501-650 (orta);61-90 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;1-3 Y?l;Konya;kira;Sigortali;4;Kullaniyor;Yeniden Yapilandirma
MUST-739664;40;erkek;bekar;Yar? Zamanli;?s Analisti;80.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;3-5 Y?l;Mersin;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-707735;41;erkek;evli;Yar? Zamanli;Veri Analisti;50.000 TL;?10.000 - ?150.000;501-650 (orta);31-60 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;3-5 Y?l;Antalya;ev sahibi;Sigortasiz;5;Kullaniyor;Yeniden Yapilandirma
MUST-907918;47;kadin;evli;Tam Zamanli;ic Mimar;70.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;10 Y?l ve Üzeri;Adana;ev sahibi;Sigortasiz;2;Kullaniyor;Yeniden Yapilandirma
MUST-732681;41;erkek;evli;Yar? Zamanli;urun Yoneticisi;70.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);Hic Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;1-3 Y?l;Adana;ev sahibi;Sigortali;3;Kullaniyor;?lk Basvuru
MUST-673541;47;kadin;evli;Yar? Zamanli;Mudur (Yonetici);90.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;3-5 Y?l;Sanl?urfa;kira;Sigortasiz;5;Kullaniyor Degil;Ek Kredi Talebi
MUST-128795;35;erkek;bekar;Yar? Zamanli;icerik ureticisi;50.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;5-10 Y?l;Eskisehir;kira;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-278775;40;kadin;bekar;Yar? Zamanli;?s Zekasi (Business Intelligence) Analisti;60.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;1-3 Y?l;Adana;ev sahibi;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-521466;49;erkek;evli;Yar? Zamanli;Pazarlama Uzman?;50.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;10 Y?l ve Üzeri;Bursa;kira;Sigortali;5;Kullaniyor;Ek Kredi Talebi
MUST-853131;42;erkek;bekar;Tam Zamanli;Proje Yoneticisi;90.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);1-30 Gun Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;1-3 Y?l;Sanl?urfa;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-225215;41;kadin;evli;Yar? Zamanli;Pazarlama Muduru;70.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;1-3 Y?l;Manisa;ev sahibi;Sigortali;1;Kullaniyor;Yeniden Yapilandirma
MUST-601944;42;kadin;bekar;Tam Zamanli;ic Mimar;70.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;0-1 Y?l;Manisa;kira;Sigortali;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-105209;44;kadin;evli;Tam Zamanli;ic Mimar;50.000 TL;?300.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;0-1 Y?l;Izmir;ev sahibi;Sigortasiz;3;Kullaniyor Degil;?lk Basvuru
MUST-124596;49;kadin;evli;Tam Zamanli;Kendi isini Yapan (Girisimci);70.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;0-1 Y?l;Manisa;kira;Sigortasiz;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-791355;41;kadin;evli;Tam Zamanli;Kendi isini Yapan (Girisimci);90.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;5-10 Y?l;Mersin;kira;Sigortasiz;1;Kullaniyor Degil;Ek Kredi Talebi
MUST-122170;44;kadin;bekar;Yar? Zamanli;?s Zekasi (Business Intelligence) Analisti;70.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;1-3 Y?l;Mersin;ev sahibi;Sigortali;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-363489;38;erkek;bekar;Tam Zamanli;Yazilim Geli?tirici;90.000 TL;?10.000 - ?50.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;1-3 Y?l;Trabzon;kira;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-688816;41;erkek;bekar;Tam Zamanli;Siber Guvenlik Uzman?;50.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;10 Y?l ve Üzeri;Samsun;ev sahibi;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-128066;36;erkek;evli;Yar? Zamanli;Yazilim Mühendisi;70.000 TL;?10.000 - ?150.000;300-500 (dusuk);91-120 Gun Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;5-10 Y?l;Mersin;kira;Sigortali;2;Kullaniyor Degil;?lk Basvuru
MUST-748917;45;kadin;evli;Yar? Zamanli;Siber Guvenlik Uzman?;60.000 TL;?20.000 - ?100.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;1-3 Y?l;Izmir;kira;Sigortali;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-835113;42;erkek;bekar;Tam Zamanli;Klinik Psikolog;60.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);Hic Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;10 Y?l ve Üzeri;Gaziantep;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-442349;48;kadin;bekar;Tam Zamanli;Mudur (Yonetici);50.000 TL;?300.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;3-5 Y?l;Sanl?urfa;kira;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-134145;37;erkek;evli;Tam Zamanli;Yazilim Geli?tirici;50.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;3-5 Y?l;Antalya;kira;Sigortali;4;Kullaniyor;?lk Basvuru
MUST-694374;49;erkek;evli;Tam Zamanli;Mudur (Yonetici);60.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);1-30 Gun Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;1-3 Y?l;Istanbul;kira;Sigortali;1;Kullaniyor Degil;?lk Basvuru
MUST-626598;43;erkek;evli;Tam Zamanli;?s Analisti;80.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);Hic Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;3-5 Y?l;Mersin;kira;Sigortasiz;5;Kullaniyor;Ek Kredi Talebi
MUST-967352;46;erkek;bekar;Yar? Zamanli;Mudur (Yonetici);60.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;10 Y?l ve Üzeri;Antalya;kira;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-606172;43;kadin;evli;Yar? Zamanli;Siber Guvenlik Uzman?;70.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;0-1 Y?l;Sanl?urfa;ev sahibi;Sigortasiz;3;Kullaniyor Degil;?lk Basvuru
MUST-336670;40;erkek;evli;Tam Zamanli;Sosyal Medya Yöneticisi;70.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;1-3 Y?l;Adana;kira;Sigortali;3;Kullaniyor;Yeniden Yapilandirma
MUST-960445;50;erkek;bekar;Tam Zamanli;Finansal Analist;80.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;0-1 Y?l;Eskisehir;kira;Sigortali;0;Kullaniyor;?lk Basvuru
MUST-723131;49;kadin;evli;Tam Zamanli;Urun yoneticisi;70.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;0-1 Y?l;Sanl?urfa;ev sahibi;Sigortali;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-693457;36;kadin;bekar;Tam Zamanli;Yazilim Geli?tirici;50.000 TL;?100.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;1-3 Y?l;Antalya;kira;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-984805;47;kadin;bekar;Tam Zamanli;Proje Yoneticisi;50.000 TL;?10.000 - ?50.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;3-5 Y?l;Konya;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-600405;46;kadin;evli;Tam Zamanli;Makine Mühendisi;80.000 TL;?50.000 - ?300.000;501-650 (orta);61-90 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;3-5 Y?l;Izmir;ev sahibi;Sigortasiz;3;Kullaniyor Degil;Ek Kredi Talebi
MUST-321501;48;erkek;evli;Tam Zamanli;Mudur (Yonetici);60.000 TL;?10.000 - ?150.000;501-650 (orta);31-60 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;0-1 Y?l;Eskisehir;kira;Sigortali;4;Kullaniyor;Ek Kredi Talebi
MUST-575270;36;erkek;evli;Tam Zamanli;Egitmen/Koc (Kisisel Gelisim Kocu);70.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;5-10 Y?l;Izmir;kira;Sigortali;1;Kullaniyor;?lk Basvuru
MUST-462087;43;erkek;bekar;Tam Zamanli;Veri Analisti;70.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;0-1 Y?l;Trabzon;ev sahibi;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-339401;44;erkek;evli;Tam Zamanli;Elektrik Muhendisi;70.000 TL;?20.000 - ?100.000;501-650 (orta);61-90 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;3-5 Y?l;Ankara;kira;Sigortali;2;Kullaniyor Degil;Yeniden Yapilandirma
MUST-701231;46;erkek;evli;Yar? Zamanli;Siber Guvenlik Uzman?;80.000 TL;?50.000 - ?300.000;501-650 (orta);31-60 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;5-10 Y?l;Izmir;ev sahibi;Sigortali;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-187249;49;kadin;evli;Tam Zamanli;Pazarlama Muduru;90.000 TL;?10.000 - ?150.000;501-650 (orta);61-90 Gun Gecikme;ihtiyac Kredisi;Dusuk;inceleniyor;?1.000 - ?5.000;0-1 Y?l;Sanl?urfa;kira;Sigortali;4;Kullaniyor;Ek Kredi Talebi
MUST-532275;42;erkek;evli;Tam Zamanli;Yazilim Geli?tirici;50.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);120 Gun ve uzeri Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;0-1 Y?l;Konya;kira;Sigortali;4;Kullaniyor Degil;Ek Kredi Talebi
MUST-143794;48;kadin;bekar;Tam Zamanli;Hekim (Doktor);50.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);1-30 Gun Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;10 Y?l ve Üzeri;Mersin;ev sahibi;Sigortasiz;0;Kullaniyor Degil;?lk Basvuru
MUST-842422;39;erkek;bekar;Tam Zamanli;Finansal Danisman;90.000 TL;?300.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;3-5 Y?l;Gaziantep;ev sahibi;Sigortali;0;Kullaniyor;Yeniden Yapilandirma
MUST-651700;36;erkek;evli;Tam Zamanli;?s Analisti;90.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;0-1 Y?l;Izmir;kira;Sigortasiz;1;Kullaniyor Degil;Yeniden Yapilandirma
MUST-127298;44;kadin;bekar;Tam Zamanli;Pazarlama Muduru;50.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;10 Y?l ve Üzeri;Konya;ev sahibi;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-520904;45;erkek;bekar;Tam Zamanli;Grafik Tasarimci;60.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;1-3 Y?l;Samsun;kira;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-449010;47;erkek;evli;Yar? Zamanli;Web Gelistirici;50.000 TL;?50.000 - ?300.000;751-850 (Mukemmel);1-30 Gun Gecikme;Tasit Kredisi;Orta;onaylandi;?5.000 - ?15.000;10 Y?l ve Üzeri;Sanl?urfa;ev sahibi;Sigortasiz;2;Kullaniyor;Yeniden Yapilandirma
MUST-994281;48;kadin;evli;Yar? Zamanli;Finansal Analist;80.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;1-3 Y?l;Mersin;ev sahibi;Sigortali;3;Kullaniyor;?lk Basvuru
MUST-499569;50;erkek;evli;Tam Zamanli;Veri Analisti;80.000 TL;?10.000 - ?50.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Kredi Karti;Orta;reddedildi;?500 - ?3.000;1-3 Y?l;Mersin;kira;Sigortasiz;4;Kullaniyor;Yeniden Yapilandirma
MUST-156211;41;kadin;bekar;Tam Zamanli;Hekim (Doktor);50.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;5-10 Y?l;Sanl?urfa;kira;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-863537;49;erkek;evli;Yar? Zamanli;Makine Mühendisi;70.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;1-3 Y?l;Mersin;ev sahibi;Sigortali;2;Kullaniyor;?lk Basvuru
MUST-255981;44;kadin;evli;Tam Zamanli;Klinik Psikolog;50.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;5-10 Y?l;Trabzon;kira;Sigortali;4;Kullaniyor Degil;?lk Basvuru
MUST-730413;50;erkek;evli;Tam Zamanli;Hekim (Doktor);80.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;5-10 Y?l;Istanbul;ev sahibi;Sigortasiz;1;Kullaniyor;Ek Kredi Talebi
MUST-729317;43;kadin;bekar;Tam Zamanli;Arastirma Gorevlisi;50.000 TL;?300.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;10 Y?l ve Üzeri;Istanbul;ev sahibi;Sigortasiz;0;Kullaniyor;?lk Basvuru
MUST-164863;35;kadin;bekar;Yar? Zamanli;Arastirma Gorevlisi;60.000 TL;?50.000 - ?300.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;0-1 Y?l;Konya;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-147619;35;kadin;bekar;Yar? Zamanli;Saglik Yonetimi Uzmani;70.000 TL;?20.000 - ?100.000;501-650 (orta);61-90 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;10 Y?l ve Üzeri;Istanbul;ev sahibi;Sigortali;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-595403;46;erkek;evli;Tam Zamanli;Veri Analisti;90.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);Hic Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;5-10 Y?l;Izmir;ev sahibi;Sigortali;4;Kullaniyor;?lk Basvuru
MUST-736723;43;kadin;bekar;Tam Zamanli;Dijital Pazarlama Uzmani;50.000 TL;?100.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;3-5 Y?l;Trabzon;ev sahibi;Sigortali;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-779892;50;kadin;evli;Yar? Zamanli;Yazilim Geli?tirici;90.000 TL;?100.000 - ?1.000.000+;501-650 (orta);31-60 Gun Gecikme;Ticari Kredi;Yuksek;inceleniyor;?10.000 - ?25.000+;5-10 Y?l;Sanl?urfa;ev sahibi;Sigortasiz;2;Kullaniyor;?lk Basvuru
MUST-907657;49;kadin;bekar;Tam Zamanli;Elektrik Muhendisi;50.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;0-1 Y?l;Trabzon;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-499026;44;erkek;evli;Yar? Zamanli;Sosyal Medya Yöneticisi;80.000 TL;?20.000 - ?100.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;Egitim Kredisi;Orta;reddedildi;?2.000 - ?7.000;3-5 Y?l;Izmir;kira;Sigortali;2;Kullaniyor Degil;Ek Kredi Talebi
MUST-254002;37;kadin;evli;Tam Zamanli;Sosyal Medya Yöneticisi;90.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;1-3 Y?l;Eskisehir;kira;Sigortasiz;4;Kullaniyor Degil;?lk Basvuru
MUST-804186;40;erkek;evli;Tam Zamanli;Pazarlama Muduru;80.000 TL;?20.000 - ?100.000;501-650 (orta);31-60 Gun Gecikme;Egitim Kredisi;Orta;inceleniyor;?2.000 - ?7.000;5-10 Y?l;Bursa;kira;Sigortali;1;Kullaniyor Degil;Ek Kredi Talebi
MUST-603582;43;erkek;bekar;Yar? Zamanli;Kendi isini Yapan (Girisimci);60.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);Hic Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;1-3 Y?l;Trabzon;ev sahibi;Sigortali;0;Kullaniyor;Ek Kredi Talebi
MUST-441447;42;kadin;bekar;Tam Zamanli;urun Yoneticisi;50.000 TL;?10.000 - ?50.000;501-650 (orta);61-90 Gun Gecikme;Kredi Karti;Orta;inceleniyor;?500 - ?3.000;0-1 Y?l;Sanl?urfa;ev sahibi;Sigortasiz;0;Kullaniyor;Yeniden Yapilandirma
MUST-730738;43;kadin;evli;Tam Zamanli;Finansal Analist;70.000 TL;?50.000 - ?300.000;501-650 (orta);61-90 Gun Gecikme;Tasit Kredisi;Orta;inceleniyor;?5.000 - ?15.000;0-1 Y?l;Samsun;ev sahibi;Sigortali;1;Kullaniyor;Ek Kredi Talebi
MUST-932121;40;kadin;bekar;Tam Zamanli;ic Mimar;90.000 TL;?10.000 - ?150.000;300-500 (dusuk);120 Gun ve uzeri Gecikme;ihtiyac Kredisi;Dusuk;reddedildi;?1.000 - ?5.000;0-1 Y?l;Eskisehir;ev sahibi;Sigortali;0;Kullaniyor;?lk Basvuru
MUST-736777;42;kadin;bekar;Tam Zamanli;Pazarlama Uzman?;80.000 TL;?300.000 - ?1.000.000+;501-650 (orta);61-90 Gun Gecikme;Konut Kredisi;Yuksek;inceleniyor;?15.000 - ?30.000+;0-1 Y?l;Eskisehir;kira;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-183743;46;kadin;evli;Tam Zamanli;Sosyal Medya Yöneticisi;50.000 TL;?100.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Ticari Kredi;Yuksek;reddedildi;?10.000 - ?25.000+;3-5 Y?l;Kayseri;ev sahibi;Sigortali;4;Kullaniyor;Ek Kredi Talebi
MUST-953073;43;erkek;evli;Yar? Zamanli;icerik ureticisi;90.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;10 Y?l ve Üzeri;Trabzon;ev sahibi;Sigortasiz;5;Kullaniyor;Ek Kredi Talebi
MUST-121597;45;kadin;evli;Yar? Zamanli;Finansal Analist;60.000 TL;?300.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Konut Kredisi;Yuksek;onaylandi;?15.000 - ?30.000+;0-1 Y?l;Antalya;ev sahibi;Sigortali;5;Kullaniyor Degil;?lk Basvuru
MUST-469120;46;erkek;bekar;Yar? Zamanli;Mudur (Yonetici);50.000 TL;?20.000 - ?100.000;751-850 (Mukemmel);1-30 Gun Gecikme;Egitim Kredisi;Orta;onaylandi;?2.000 - ?7.000;5-10 Y?l;Antalya;kira;Sigortali;0;Kullaniyor;?lk Basvuru
MUST-490386;41;erkek;bekar;Yar? Zamanli;Finansal Danisman;90.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;1-3 Y?l;Istanbul;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Ek Kredi Talebi
MUST-707637;41;kadin;evli;Tam Zamanli;Web Gelistirici;80.000 TL;?50.000 - ?300.000;300-500 (dusuk);91-120 Gun Gecikme;Tasit Kredisi;Orta;reddedildi;?5.000 - ?15.000;10 Y?l ve Üzeri;Istanbul;kira;Sigortasiz;4;Kullaniyor Degil;?lk Basvuru
MUST-413837;39;erkek;evli;Yar? Zamanli;Veri Analisti;50.000 TL;?300.000 - ?1.000.000+;300-500 (dusuk);91-120 Gun Gecikme;Konut Kredisi;Yuksek;reddedildi;?15.000 - ?30.000+;1-3 Y?l;Antalya;ev sahibi;Sigortali;5;Kullaniyor;Ek Kredi Talebi
MUST-644836;42;erkek;evli;Yar? Zamanli;icerik ureticisi;90.000 TL;?10.000 - ?50.000;751-850 (Mukemmel);Hic Gecikme;Kredi Karti;Orta;onaylandi;?500 - ?3.000;10 Y?l ve Üzeri;Sanl?urfa;ev sahibi;Sigortasiz;3;Kullaniyor Degil;?lk Basvuru
MUST-719159;49;kadin;bekar;Yar? Zamanli;?s Zekasi (Business Intelligence) Analisti;90.000 TL;?100.000 - ?1.000.000+;751-850 (Mukemmel);1-30 Gun Gecikme;Ticari Kredi;Yuksek;onaylandi;?10.000 - ?25.000+;1-3 Y?l;Istanbul;kira;Sigortasiz;0;Kullaniyor;Ek Kredi Talebi
MUST-889186;39;erkek;bekar;Tam Zamanli;Yazilim Mühendisi;60.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;10 Y?l ve Üzeri;Ankara;ev sahibi;Sigortasiz;0;Kullaniyor Degil;Yeniden Yapilandirma
MUST-120124;42;kadin;bekar;Tam Zamanli;Arastirma Gorevlisi;80.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);1-30 Gun Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;10 Y?l ve Üzeri;Konya;kira;Sigortali;0;Kullaniyor;?lk Basvuru
MUST-428912;47;erkek;bekar;Tam Zamanli;Mudur (Yonetici);80.000 TL;?10.000 - ?150.000;751-850 (Mukemmel);Hic Gecikme;ihtiyac Kredisi;Dusuk;onaylandi;?1.000 - ?5.000;5-10 Y?l;Samsun;ev sahibi;Sigortasiz;0;Kullaniyor;?lk Basvuru
